170.06	-61.08	0.00203666
-171.5333333	-60.2	0.008356546
-64.733	-58.683	0.0
-130.1166667	-58.0	0.01242236
-65.7	-57.767	0.0
-125.4	-57.067	0.0
-66.93333333	-56.83333333	0.042735043
-66.933	-56.833	0.049418605
162.603	-56.458666	0.000999001
-58.0917	-55.165	0.008580184
164.43	-54.04	0.002890173
-159.9833333	-54.01666667	0.013623978
169.99	-53.92	0.009049774
-58.8867	-53.765	0.015480499
-58.9033	-53.7367	0.015305609
169.87	-53.63	0.034883721
-58.9767	-53.6067	0.014583755
153.9833333	-53.4	0.006968641
169.2508333	-53.3336666	0.017982018
-59.0967	-53.33	0.009349678
-51.455	-53.2517	0.019365844
-61.58	-53.14	0.00639936
119.73	-53.04	0.0
119.73	-53.04	0.0
119.735	-53.038	0.004901961
165.41	-52.94	0.006993007
166.73	-52.42	0.0
-49.06666667	-52.16666667	0.00733945
166.39	-51.95	0.015981735
167.13	-51.93	0.027837259
167.83	-51.72	0.020715631
171.52	-51.7	0.016806723
-26.5333	-51.6683	0.001810683
-43.5	-51.51666667	0.009433962
135.85	-51.5	0.008438819
-26.2	-51.3733	0.005424955
-25.47	-51.1867	0.003301651
179.817	-51.1	0.0
129.9666667	-51.08333333	0.038910506
129.97	-51.08	0.016556291
105.99	-51.01	0.0
100.09	-50.85	0.0
-43.16666667	-50.78333333	0.03021148
-43.17	-50.78	0.03
-42.15	-50.77	0.025
-42.15	-50.76666667	0.022421525
-76.955	-50.657	0.004329004
171.39	-50.6	0.02259887
174.32	-50.52	0.069364162
-54.13	-50.43	0.023023023
-54.13333333	-50.41666667	0.023364486
-47.4	-50.38333333	0.012578616
-47.4	-50.38	0.004
5.7225	-50.158	0.000300933
-42.93333333	-50.1	0.014084507
100.22	-50.06	0.0
0.0593	-49.9993	0.000603379
-15.57	-49.92	0.004451039
-15.56666667	-49.91666667	0.005934718
168.93	-49.78	0.014164306
-177.99	-49.67	0.035616438
-47.55	-49.6	0.032967033
-47.57	-49.6	0.033
114.49	-49.5	0.0
-52.25	-49.5	0.013
94.83333333	-49.38333333	0.020408163
94.83	-49.38	0.0
94.832	-49.378	0.020134228
127.1166667	-49.33333333	0.022292994
127.12	-49.33	0.043636364
6.7063	-49.1343	0.000100422
110.18	-49.03	0.0
-12.697	-49.0128	0.005539598
174.98	-48.95	0.031700288
6.7148	-48.8997	0.00020145
-2.85	-48.6957	0.003623918
170.81	-48.67	0.053221289
114.483	-48.5	0.052823315
114.48	-48.5	0.0
149.1125	-48.499833	0.037037037
-113.283	-48.483	0.0
-114.3	-48.467	0.0
7.7572	-48.3182	0.000500651
90.25	-48.28	0.0
100.06	-48.24	0.0
-11.0395	-48.2323	0.000305126
137.65	-48.08333333	0.023738872
105.24	-48.03	0.0
114.49	-48.03	0.0
114.478	-48.008	0.052158273
95.04	-47.99	0.0
95.037	-47.988	0.026755853
95.03333333	-47.98333333	0.02247191
-120.533	-47.833	0.0
123.1	-47.77	0.06122449
90.24	-47.77	0.0229
123.1	-47.76666667	0.023529412
7.9973	-47.7505	0.008259407
-121.033	-47.617	0.0
-15.4167	-47.6167	0.036161475
114.433	-47.55	0.043859649
114.44	-47.55	0.0
114.14	-47.55	0.0
114.423	-47.533	0.041407867
73.93	-47.48	0.0
0.2896	-47.4023	0.004590506
100.13	-47.24	0.0
95.08333333	-47.13333333	0.037572254
95.08	-47.13	0.002
95.08	-47.128	0.037142857
174.08	-47.04	0.050955414
7.9662	-47.0227	0.005880564
-179.25	-47.01666667	0.06505102
110.13	-46.99	0.0
-76.6	-46.883	0.030172414
-5.7178	-46.8731	0.001210165
-123.017	-46.8	0.0
7.6118	-46.7701	0.020575289
-0.05	-46.75	0.029569892
-118.333	-46.717	0.0
171.5	-46.7	0.08
-113.567	-46.6	0.0
-177.92	-46.6	0.053941909
7.616666667	-46.6	0.025179856
7.625	-46.6	0.025089606
149.0835	-46.55333	0.054
149.082666	-46.553	0.069138277
125.5666667	-46.53333333	0.100346021
125.57	-46.53	0.085158151
61.03333333	-46.51666667	0.036649215
-15.3333	-46.5117	0.032954888
31.26666667	-46.5	0.069767442
-176.767	-46.5	0.0
100.05	-46.49	0.0
88.05	-46.48	0.0394
175.07	-46.47	0.030927835
145.24	-46.45	0.087628866
114.42	-46.45	0.0
114.417	-46.448	0.076923077
7.037	-46.3707	0.010389081
-76.667	-46.35	0.012121212
175.2333333	-46.35	0.025369979
175.2333333	-46.35	0.026258206
-76.538	-46.317	0.015555556
173.15	-46.2	0.0
-10.9	-46.13333333	0.008333333
-10.9	-46.13	0.00330033
105.03	-46.11	0.0
-13.23	-46.1	0.013661202
-13.21666667	-46.08333333	0.013623978
90.11	-46.07	0.052094791
44.367	-46.02	0.018421053
172.03	-46.0	0.083102493
119.88	-46.0	0.0
177.99	-45.99	0.057575758
175.06	-45.96	0.040123457
147.5141666	-45.948	0.036963037
145.99	-45.87	0.072847682
148.3666667	-45.75	0.073746313
-57.62	-45.67	0.084
-57.61666667	-45.66666667	0.096969697
100.12	-45.66	0.0
86.53	-45.59	0.046
156.54	-45.59	0.032225579
-119.8333333	-45.5	0.068535826
-124.017	-45.45	0.0
121.12	-45.42	0.052341598
121.1166667	-45.41666667	0.054131054
175.99	-45.39	0.033333333
-57.98	-45.32	0.055
147.918333	-45.304333	0.043
-57.96666667	-45.3	0.0651341
146.28	-45.15	0.072519084
146.28	-45.15	0.047191011
109.92	-45.11	0.0
179.5	-45.08	0.047770701
179.5	-45.08	0.048387097
114.35	-45.07	0.0
114.348	-45.037	0.013333333
177.06	-45.03	0.063953488
95.082	-45.022	0.047244094
95.08	-45.02	0.0
95.08333333	-45.01666667	0.044736842
45.767	-45.0	0.021680217
106.517	-44.883	0.080074488
106.45	-44.88	0.0
92.417	-44.77	0.035230352
92.58333333	-44.76666667	0.040106952
179.08	-44.69	0.035714286
70.96666667	-44.63333333	0.038610039
70.96666667	-44.63333333	0.038461538
173.42	-44.53	0.050793651
149.05	-44.53	0.038356164
179.5	-44.5	0.027522936
-6.633	-44.47	0.062015504
152.48	-44.47	0.012072435
-6.633333333	-44.46666667	0.067532468
-124.65	-44.383	0.0
-127.2333333	-44.35	0.121387283
174.98	-44.29	0.059375
-127.3333333	-44.21666667	0.123762376
-14.2283	-44.1533	0.037616611
-101.583	-44.15	0.0
-100.967	-44.133	0.0
-100.067	-44.1	0.0
143.7833333	-44.08333333	0.052197802
100.02	-44.07	0.003
-95.7	-44.067	0.0
143.47	-44.05	0.019114688
93.88333333	-44.03333333	0.020249221
114.36	-43.98	0.0
114.368	-43.953	0.073217726
90.1	-43.89	0.0
-108.15	-43.8	0.0
46.2	-43.78	0.008658009
-104.467	-43.75	0.0
-107.6	-43.717	0.0
51.26666667	-43.63333333	0.005524862
51.267	-43.63	0.005181347
-108.3	-43.55	0.0
79.86666667	-43.51666667	0.038327526
79.84	-43.51	0.054545455
5.95	-43.48333333	0.063909774
-57.65	-43.46666667	0.025316456
167.698166	-43.335	0.1001001
105.55	-43.31	0.0
105.548	-43.308	0.043333333
46.2	-43.28333333	0.008695652
-3.25	-43.18	0.073170732
176.167	-43.117	0.0
-125.383	-43.117	0.0
57.35	-43.03333333	0.010948905
57.35	-43.03	0.008196721
-14.635	-42.9867	0.065575427
-20.86	-42.98	0.112112112
-20.85	-42.96666667	0.108552632
-97.08333333	-42.9	0.177514793
42.35	-42.88333333	0.050847458
8.9683	-42.8833	0.055639098
178.97	-42.85	0.037037037
176.91	-42.72	0.008928571
-82.183	-42.667	0.0
114.44	-42.59	0.002994012
-17.8	-42.58333333	0.094512195
-17.8	-42.58	0.091463415
179.5	-42.53	0.031496063
-172.01	-42.52	0.07358871
79.42	-42.5	0.080906149
100.03	-42.45	0.002
144.5667333	-42.4331666	0.081918082
144.62	-42.31	0.076246334
144.6707166	-42.30866	0.051
169.8705	-42.302	0.147852148
-125.833	-42.267	0.0
144.4715	-42.2408166	0.058941059
179.37	-42.23	0.015463918
94.89	-42.18	0.0
104.9	-42.01	0.0
-102.0	-42.0	0.104895105
105.1	-41.77	0.0
90.28	-41.72	0.034682081
-12.34	-41.69	0.082382892
-171.5	-41.58	0.086956522
114.13	-41.37	0.055319149
114.1333333	-41.36666667	0.059322034
-74.319	-41.297	0.001841621
-14.5	-41.2883	0.080159297
13.4812	-41.1353	0.050454403
101.4166667	-41.1	0.045454545
100.01	-41.02	0.006
100.012	-41.02	0.013333333
-20.36666667	-40.9	0.115044248
-20.38	-40.9	0.096
13.7378	-40.8078	0.063902743
94.64	-40.67	0.099980004
25.615	-40.6183	0.078040299
-55.17	-40.57	0.043043043
-55.16666667	-40.56666667	0.047619048
178.0	-40.4	0.01572327
180.0	-40.03	0.014492754
-178.5	-39.94	0.005681818
85.41	-39.89	0.0
75.05	-39.83333333	0.062378168
75.05	-39.83333333	0.001968504
-24.78333333	-39.81666667	0.101204819
111.3833333	-39.78333333	0.139158576
141.65	-39.78333333	0.052478134
167.75	-39.767	0.0
67.88333333	-39.73333333	0.042654028
67.88333333	-39.73333333	0.051162791
82.25	-39.71666667	0.106557377
-15.46666667	-39.66666667	0.05370844
24.58333333	-39.58333333	0.045722714
24.583	-39.58	0.045954046
83.72	-39.52	0.0
83.723	-39.515	0.033333333
104.3666667	-39.38333333	0.111111111
104.37	-39.38	0.09623431
163.08	-39.31	0.050454087
12.58333333	-39.26666667	0.007092199
13.5	-39.2	0.067251462
13.5	-39.2	0.066860465
82.17	-39.11	0.0
99.95	-39.0	0.004
29.93333333	-38.98333333	0.036789298
29.933	-38.98	0.038461538
97.97	-38.89	0.003
-83.35	-38.817	0.0
140.62	-38.57	0.098712446
140.6166667	-38.56666667	0.099773243
79.92	-38.55	0.005
79.9	-38.54	0.0
-168.08	-38.48	0.090080972
-88.033	-38.1	0.0
83.48333333	-38.03333333	0.082758621
83.483	-38.03	0.084210526
86.65	-37.98333333	0.094793057
-28.87	-37.87	0.054
-28.86666667	-37.86666667	0.066666667
71.53333333	-37.8	0.043327556
90.69	-37.65	0.006
103.1	-37.64	0.0
37.86666667	-37.63333333	0.030487805
37.867	-37.63	0.029891304
-3.587	-37.54	0.065934066
-3.583333333	-37.53333333	0.058365759
78.43333333	-37.31666667	0.064981949
177.36	-37.3	0.024169184
-10.1	-37.27	0.079
-10.08333333	-37.25	0.078167116
43.5	-37.15	0.01369863
43.5	-37.15	0.017006803
-137.0	-37.083	0.0
